2172,New Year's Day Dinghies,ILCA 4,/reshyc/2026/open/nyddinghy_ilca4.htm
2173,New Year's Day Dinghies,PY Class,/reshyc/2026/open/nyddinghy_py.htm
2175,Dinghy F'bite Spring 2026,Melges 15,/reshyc/2026/open/dinghyspring_m15.htm
2176,Dinghy F'bite Spring 2026,PY Class,/reshyc/2026/open/dinghyspring_py.htm
2177,Dinghy F'bite Spring 2026,ILCA 7,/reshyc/2026/open/dinghyspring_ilca7.htm
2178,Dinghy F'bite Spring 2026,ILCA 6,/reshyc/2026/open/dinghyspring_ilca6.htm
2179,Dinghy F'bite Spring 2026,ILCA 4,/reshyc/2026/open/dinghyspring_ilca4.htm
2180,Tadg Riordan Brass Monkeys,Fleet 1,/reshyc/2026/open/bmspring_fleet1.htm
2181,Tadg Riordan Brass Monkeys,Fleet 2,/reshyc/2026/open/bmspring_fleet2.htm
2182,Dinghy Round the Island,ILCA,/reshyc/2026/open/rti_ilca.htm
2183,Dinghy Round the Island,PY,/reshyc/2026/open/rti_PY.htm
2204,Fingal Cruiser Challenge,Overall,/reshyc/2026/open/open_fingal_overall.htm
2221,ILCA Masters Championship,ILCA 7,/reshyc/2026/open_ilcamasters_ilca7.htm
2222,ILCA Masters Championship,ILCA 6,/reshyc/2026/open_ilcamasters_ilca6.htm
2223,Lambay Races,Puppeteer 22,/reshyc/2026/open/lambay_pup22.htm
2224,Lambay Races,Howth 17,/reshyc/2026/open/lambay_howth17.htm
2225,Lambay Races,Class 1,/reshyc/2026/open/lambay_class1.htm
2226,Lambay Races,Class 2,/reshyc/2026/open/lambay_class2.htm
2227,Lambay Races,Class 3,/reshyc/2026/open/lambay_class3.htm
2228,Lambay Races,Non Spinnaker Class 4,/reshyc/2026/open/lambay_ns4.htm
2229,Lambay Races,Non Spinnaker Class 5,/reshyc/2026/open/lambay_ns5.htm
2240,Fireball Nationals,Fireballs,/reshyc/2026/open_fireballnats.htm
2241,Melges 15 Northerns,Melges 15,/reshyc/2026/open_m15northerns.htm
